x,y,yaw,speed
4.398403,-5.441461,-2.983044,0.400000
4.284908,-5.460658,-2.979491,0.400000
4.171221,-5.478614,-2.956410,0.400000
4.058847,-5.503006,-2.845417,0.400000
3.952790,-5.545268,-2.571737,0.400000
3.870338,-5.623796,-2.192501,0.400000
3.821881,-5.727977,-1.928423,0.400000
3.790088,-5.838542,-1.806690,0.400000
3.768151,-5.951510,-1.729224,0.400000
3.753800,-6.065677,-1.655493,0.400000
3.748702,-6.180590,-1.565638,0.400000
3.754985,-6.295492,-1.481717,0.400000
3.769164,-6.409689,-1.410610,0.400000
3.791663,-6.522502,-1.318816,0.400000
3.826402,-6.632011,-1.182922,0.400000
3.878332,-6.734626,-1.046452,0.400000
3.941394,-6.830841,-0.939664,0.400000
4.013869,-6.920078,-0.811395,0.400000
4.099014,-6.996877,-0.622960,0.400000
4.199218,-7.053230,-0.449326,0.400000
4.305797,-7.096593,-0.348977,0.400000
4.415334,-7.131868,-0.277981,0.400000
4.526976,-7.159710,-0.200036,0.400000
4.640532,-7.177526,-0.085355,0.400000
4.755500,-7.179264,0.042231,0.400000
4.870012,-7.167829,0.126735,0.400000
4.983753,-7.150180,0.167690,0.400000
5.096973,-7.129410,0.186128,0.400000
5.209993,-7.107577,0.188636,0.400000
5.323107,-7.086239,0.190916,0.400000
5.436026,-7.063892,0.200591,0.400000
5.548706,-7.040369,0.210720,0.400000
5.661149,-7.015739,0.221268,0.400000
5.773307,-6.989845,0.234411,0.400000
5.885063,-6.962269,0.249314,0.400000
5.996401,-6.933043,0.259577,0.400000
6.107564,-6.903179,0.272607,0.400000
6.218103,-6.871062,0.283784,0.400000
6.328575,-6.838720,0.291842,0.400000
6.438575,-6.804828,0.310343,0.400000
6.547775,-6.768421,0.318576,0.400000
6.657207,-6.732721,0.321280,0.400000
6.766209,-6.695724,0.329709,0.400000
6.875026,-6.658184,0.333326,0.400000
6.983756,-6.620400,0.341511,0.400000
7.091943,-6.581083,0.349746,0.400000
7.200038,-6.541513,0.351142,0.400000
7.308112,-6.501895,0.342524,0.400000
7.416871,-6.464195,0.326195,0.400000
7.526184,-6.428126,0.317609,0.400000
7.635575,-6.392298,0.311087,0.400000
7.745349,-6.357659,0.304143,0.400000
7.855228,-6.323353,0.299163,0.400000
7.965341,-6.289809,0.291888,0.400000
8.075707,-6.257106,0.283012,0.400000
8.186398,-6.225521,0.272387,0.400000
8.297432,-6.195171,0.259143,0.400000
8.408922,-6.166529,0.251021,0.400000
8.520436,-6.137987,0.253965,0.400000
8.631752,-6.108690,0.248339,0.400000
8.743580,-6.081403,0.233849,0.400000
8.855701,-6.055343,0.226985,0.400000
8.967894,-6.029595,0.221684,0.400000
9.080284,-6.004725,0.210277,0.400000
9.193028,-5.981544,0.189400,0.400000
9.306358,-5.961387,0.173983,0.400000
9.419766,-5.941692,0.187647,0.400000
9.532473,-5.918452,0.238524,0.400000
9.643195,-5.887365,0.331163,0.400000
9.749602,-5.843798,0.451004,0.400000
9.849750,-5.787332,0.579811,0.400000
9.941489,-5.718131,0.723032,0.400000
10.021546,-5.635731,0.879192,0.400000
10.087584,-5.541696,1.033656,0.400000
10.138818,-5.438817,1.178871,0.400000
10.175178,-5.329762,1.312983,0.400000
10.197325,-5.216929,1.431503,0.400000
10.207071,-5.102284,1.518285,0.400000
10.209400,-4.987202,1.558521,0.400000
10.209896,-4.872094,1.562141,0.400000
10.211392,-4.756994,1.553747,0.400000
10.213821,-4.641910,1.547288,0.400000
10.216804,-4.526839,1.548060,0.400000
10.219055,-4.411756,1.561714,0.400000
10.218895,-4.296648,1.578575,0.400000
10.217264,-4.181550,1.591432,0.400000
10.214145,-4.066490,1.612776,0.400000
10.207605,-3.951576,1.645862,0.400000
10.196884,-3.836987,1.687851,0.400000
10.180730,-3.723039,1.736149,0.400000
10.159008,-3.610016,1.780766,0.400000
10.132760,-3.497944,1.810687,0.400000
10.104313,-3.386405,1.826637,0.400000
10.074503,-3.275225,1.840186,0.400000
10.043044,-3.164498,1.851446,0.400000
10.010737,-3.054014,1.857323,0.400000
9.977979,-2.943665,1.865387,0.400000
9.943895,-2.833719,1.876652,0.400000
9.908660,-2.724134,1.882866,0.400000
9.873211,-2.614619,1.885360,0.400000
9.837429,-2.505211,1.888075,0.400000
9.801386,-2.395890,1.889779,0.400000
9.765232,-2.286605,1.890843,0.400000
9.728957,-2.177360,1.890157,0.400000
9.692952,-2.068026,1.891016,0.400000
9.656491,-1.958849,1.904570,0.400000
9.617537,-1.850533,1.922856,0.400000
9.577107,-1.742758,1.935994,0.400000
9.535321,-1.635502,1.946157,0.400000
9.492708,-1.528571,1.946020,0.400000
9.450951,-1.421302,1.944613,0.400000
9.408639,-1.314253,1.953773,0.400000
9.364924,-1.207768,1.964360,0.400000
9.320355,-1.101636,1.968695,0.400000
9.275718,-0.995533,1.966602,0.400000
9.231594,-0.889217,1.962137,0.400000
9.187907,-0.782721,1.965125,0.400000
9.143148,-0.676669,1.970117,0.400000
9.098400,-0.570614,1.967043,0.400000
9.054294,-0.464292,1.970456,0.400000
9.008823,-0.358544,1.976647,0.400000
8.963403,-0.252774,1.974999,0.400000
8.918281,-0.146877,1.978978,0.400000
8.872023,-0.041475,1.993895,0.400000
8.823762,0.063027,2.009764,0.400000
8.774181,0.166911,2.012626,0.400000
8.725323,0.271136,2.003814,0.400000
8.677580,0.375878,2.000573,0.400000
8.629399,0.480418,2.006116,0.400000
8.580497,0.584625,2.013102,0.400000
8.530862,0.688477,2.029238,0.400000
8.478627,0.791046,2.052881,0.400000
8.424136,0.892440,2.071564,0.400000
8.368105,0.992985,2.095706,0.400000
8.308798,1.091607,2.137087,0.400000
8.244649,1.187175,2.176281,0.400000
8.177787,1.280870,2.205307,0.400000
8.108213,1.372539,2.243606,0.400000
8.034377,1.460843,2.274075,0.400000
7.959332,1.548126,2.278375,0.400000
7.884741,1.635789,2.290412,0.400000
7.807627,1.721229,2.326014,0.400000
7.726995,1.803356,2.371820,0.400000
7.642417,1.881354,2.435537,0.400000
7.552039,1.952540,2.520470,0.400000
7.455581,2.015055,2.628902,0.400000
7.352044,2.065117,2.739434,0.400000
7.244115,2.105000,2.819127,0.400000
7.133858,2.138018,2.868071,0.400000
7.022506,2.167173,2.894157,0.400000
6.910663,2.194400,2.905941,0.400000
6.798650,2.220924,2.909472,0.400000
6.686619,2.247360,2.917265,0.400000
6.574212,2.272134,2.941274,0.400000
6.461086,2.293153,2.995721,0.400000
6.346739,2.305553,3.080266,0.400000
6.231710,2.307237,-3.117739,0.400000
6.116854,2.300068,-3.056490,0.400000
6.002414,2.287676,-3.029803,0.400000
5.888074,2.274386,-3.020017,0.400000
5.773920,2.259760,-2.990900,0.400000
5.660566,2.239840,-2.946874,0.400000
5.548129,2.215230,-2.914731,0.400000
5.436271,2.188065,-2.914506,0.400000
5.323872,2.163410,-2.947993,0.400000
5.210448,2.143791,-2.960638,0.400000
5.097443,2.121984,-2.933533,0.400000
4.985247,2.096248,-2.917131,0.400000
4.873000,2.070741,-2.924277,0.400000
4.760448,2.046612,-2.932407,0.400000
4.647800,2.022933,-2.936308,0.400000
4.535063,1.999683,-2.941912,0.400000
4.422157,1.977268,-2.948980,0.400000
4.309103,1.955614,-2.956271,0.400000
4.195882,1.934848,-2.963946,0.400000
4.082509,1.914931,-2.969897,0.400000
3.969048,1.895514,-2.970957,0.400000
3.855634,1.875838,-2.962944,0.400000
3.742502,1.854606,-2.948071,0.400000
3.629723,1.831565,-2.933925,0.400000
3.517236,1.807141,-2.920556,0.400000
3.405115,1.781094,-2.905689,0.400000
3.293403,1.753336,-2.892806,0.400000
3.181988,1.724409,-2.882804,0.400000
3.070856,1.694423,-2.868106,0.400000
2.960342,1.662234,-2.851356,0.400000
2.850274,1.628541,-2.845993,0.400000
2.740108,1.595167,-2.846701,0.400000
2.629992,1.561631,-2.843662,0.400000
2.520031,1.527588,-2.839871,0.400000
2.410172,1.493218,-2.837362,0.400000
2.300384,1.458624,-2.835677,0.400000
2.190641,1.423883,-2.834616,0.400000
2.080926,1.389057,-2.834133,0.400000
1.971217,1.354210,-2.834354,0.400000
1.861487,1.319432,-2.835251,0.400000
1.751716,1.284782,-2.835890,0.400000
1.641941,1.250144,-2.835706,0.400000
1.532182,1.215454,-2.835310,0.400000
1.422435,1.180729,-2.835034,0.400000
1.312696,1.145978,-2.834837,0.400000
1.202962,1.111210,-2.833884,0.400000
1.093290,1.076251,-2.813661,0.400000
0.985067,1.037078,-2.765329,0.400000
0.879296,0.991705,-2.705056,0.400000
0.776573,0.939804,-2.640254,0.400000
0.677560,0.881144,-2.571314,0.400000
0.582951,0.815622,-2.497848,0.400000
0.493596,0.743102,-2.419726,0.400000
0.410340,0.663660,-2.337645,0.400000
0.334043,0.577517,-2.251790,0.400000
0.265588,0.485021,-2.162190,0.400000
0.205870,0.386663,-2.069861,0.400000
0.155565,0.283177,-1.974977,0.400000
0.115474,0.175324,-1.877870,0.400000
0.086088,0.064079,-1.779235,0.400000
0.067913,-0.049537,-1.678672,0.400000
0.061344,-0.164410,-1.576321,0.400000
0.066644,-0.279347,-1.472220,0.400000
0.083960,-0.393093,-1.365980,0.400000
0.113378,-0.504323,-1.257286,0.400000
0.154817,-0.611651,-1.146077,0.400000
0.208042,-0.713644,-1.032290,0.400000
0.272623,-0.808849,-0.916169,0.400000
0.347890,-0.895849,-0.798380,0.400000
0.432906,-0.973349,-0.680065,0.400000
0.526471,-1.040280,-0.562828,0.400000
0.627170,-1.095909,-0.448432,0.400000
0.733487,-1.139880,-0.338268,0.400000
0.843922,-1.172160,-0.234013,0.400000
0.957049,-1.193172,-0.136910,0.400000
1.071649,-1.203535,-0.047286,0.400000
1.186724,-1.204041,0.034991,0.400000
1.301487,-1.195489,0.109786,0.400000
1.415364,-1.178838,0.177766,0.400000
1.527919,-1.154808,0.239581,0.400000
1.638881,-1.124239,0.286517,0.400000
1.748706,-1.089759,0.306910,0.400000
1.858342,-1.054686,0.310703,0.400000
1.967902,-1.019374,0.311450,0.400000
2.077487,-0.984138,0.309114,0.400000
2.187210,-0.949338,0.302657,0.400000
2.297240,-0.915520,0.289709,0.400000
2.407828,-0.883573,0.275819,0.400000
2.518755,-0.852824,0.267451,0.400000
2.629862,-0.822732,0.262159,0.400000
2.741108,-0.793159,0.257759,0.400000
2.852476,-0.764046,0.253506,0.400000
2.963970,-0.735420,0.248735,0.400000
3.075610,-0.707371,0.242452,0.400000
3.187455,-0.680148,0.251005,0.400000
3.298599,-0.650194,0.246762,0.400000
3.410670,-0.623921,0.218221,0.400000
3.523342,-0.600356,0.202568,0.400000
3.636182,-0.577605,0.189434,0.400000
3.749434,-0.557007,0.170655,0.400000
3.863047,-0.538509,0.155802,0.400000
3.976861,-0.521284,0.260101,0.400000
4.084176,-0.479660,0.506540,0.400000
4.176290,-0.410636,0.710862,0.400000
4.258232,-0.329792,0.801661,0.400000
4.336369,-0.245264,0.774898,0.400000
