x,y,yaw,speed
2.252105,-0.668188,1.194617,0.400000
2.286828,-0.565031,1.322270,0.400000
2.304199,-0.457588,1.443948,0.400000
2.315343,-0.352097,1.445246,0.400000
2.326484,-0.242084,1.441441,0.400000
2.306681,-0.138454,1.581742,0.400000
2.272007,-0.042286,1.721080,0.400000
2.205628,0.051063,1.798136,0.400000
2.116095,0.139056,1.851044,0.400000
2.036046,0.232158,1.893206,0.400000
1.974945,0.333607,1.915307,0.400000
1.905745,0.421297,1.946530,0.400000
1.827917,0.499000,2.010673,0.400000
1.740404,0.592649,2.100302,0.400000
1.647475,0.681468,2.246040,0.400000
1.526210,0.726425,2.428863,0.400000
1.425220,0.771610,2.462989,0.400000
1.326267,0.817587,2.487695,0.400000
1.234827,0.877686,2.488395,0.400000
1.154789,0.944745,2.473341,0.400000
1.069740,0.999118,2.473120,0.400000
0.974992,1.036928,2.570484,0.400000
0.857085,1.054641,2.729652,0.400000
0.755439,1.073043,2.871108,0.400000
0.645030,1.083076,3.007239,0.400000
0.536785,1.079109,3.138464,0.400000
0.427562,1.065813,-3.013201,0.400000
0.314595,1.043720,-2.889702,0.400000
0.203614,1.010840,-2.765869,0.400000
0.100431,0.968741,-2.675328,0.400000
-0.006794,0.929898,-2.691049,0.400000
-0.108773,0.866187,-2.670863,0.400000
-0.203397,0.798361,-2.590192,0.400000
-0.293313,0.734155,-2.586722,0.400000
-0.383431,0.656734,-2.561140,0.400000
-0.460472,0.569701,-2.527217,0.400000
-0.537100,0.490037,-2.502625,0.400000
-0.612542,0.420963,-2.484012,0.400000
