x,y,yaw,speed
-3.466055,-1.442845,0.643102,0.400000
-3.408688,-1.377992,0.650686,0.400000
-3.362793,-1.336195,0.648871,0.400000
-3.300532,-1.260389,0.654002,0.400000
-3.267088,-1.215331,0.661817,0.400000
-3.205614,-1.162853,0.663766,0.400000
-3.162484,-1.108573,0.672340,0.400000
-3.117344,-1.035697,0.688767,0.400000
-3.075790,-0.984391,0.695320,0.400000
-3.019707,-0.912937,0.706703,0.400000
-2.950037,-0.812707,0.728872,0.400000
-2.895236,-0.774273,0.723247,0.400000
-2.808478,-0.714341,0.713540,0.400000
-2.754721,-0.673348,0.707809,0.400000
-2.698409,-0.616099,0.710900,0.400000
-2.651228,-0.581318,0.708737,0.400000
-2.563218,-0.535687,0.695863,0.400000
-2.511923,-0.486122,0.699082,0.400000
-2.430791,-0.440776,0.690423,0.400000
-2.377165,-0.417905,0.682586,0.400000
-2.281331,-0.396144,0.657441,0.400000
-2.217742,-0.382299,0.643309,0.400000
-2.121610,-0.388130,0.608452,0.400000
-2.056529,-0.391021,0.584905,0.400000
-1.975565,-0.383257,0.563351,0.400000
-1.908877,-0.375380,0.549562,0.400000
-1.821387,-0.349248,0.539702,0.400000
-1.768247,-0.329960,0.531785,0.400000
-1.682277,-0.305038,0.444566,0.400000
-1.620849,-0.291629,0.381624,0.400000
-1.533242,-0.261123,0.325373,0.400000
-1.476520,-0.244413,0.324033,0.400000
-1.405821,-0.207697,0.332727,0.400000
-1.360950,-0.170535,0.344617,0.400000
-1.292765,-0.137790,0.349963,0.400000
-1.249861,-0.110729,0.357397,0.400000
-1.183835,-0.066311,0.368848,0.400000
-1.129410,-0.038422,0.369434,0.400000
-1.046492,-0.013037,0.366409,0.400000
-0.920384,0.053525,0.371335,0.400000
-0.794012,0.140144,0.391696,0.400000
-0.735860,0.171883,0.395488,0.400000
-0.649902,0.237830,0.407444,0.400000
-0.594271,0.262565,0.406842,0.400000
-0.531474,0.302482,0.413871,0.400000
-0.480856,0.346536,0.424098,0.400000
-0.417331,0.439780,0.425335,0.400000
-0.372574,0.489054,0.397873,0.400000
-0.317877,0.593778,0.354975,0.400000
-0.282561,0.642069,0.319504,0.400000
-0.246102,0.716685,0.274210,0.400000
-0.202068,0.747308,0.231596,0.400000
-0.144652,0.778652,0.163591,0.400000
-0.095785,0.798728,0.117067,0.400000
-0.019702,0.811471,0.040463,0.400000
0.095181,0.820983,-0.081479,0.400000
0.149615,0.813684,-0.135198,0.400000
0.233572,0.781949,-0.168859,0.400000
0.287826,0.776754,-0.165859,0.400000
0.369332,0.778417,-0.158259,0.400000
0.423353,0.778035,-0.150915,0.400000
0.508341,0.767939,-0.181512,0.400000
0.595008,0.756815,-0.256865,0.400000
0.654797,0.751565,-0.311692,0.400000
0.713724,0.740043,-0.363909,0.400000
0.789793,0.721161,-0.435937,0.400000
0.842282,0.719899,-0.476589,0.400000
0.925226,0.723725,-0.533911,0.400000
1.042221,0.756220,-0.602318,0.400000
1.096874,0.762150,-0.637095,0.400000
1.167518,0.773596,-0.649516,0.400000
1.220772,0.762719,-0.631087,0.400000
1.305288,0.727806,-0.623383,0.400000
1.368080,0.686826,-0.619126,0.400000
1.432103,0.656354,-0.614755,0.400000
1.488401,0.617979,-0.617393,0.400000
1.566462,0.554679,-0.635443,0.400000
1.616310,0.469181,-0.731187,0.400000
1.644116,0.388392,-0.813341,0.400000
1.668704,0.315621,-0.887495,0.400000
1.701178,0.186733,-1.007591,0.400000
1.719228,0.105969,-1.081818,0.400000
1.764357,0.021719,-1.164516,0.400000
1.792562,-0.026436,-1.213360,0.400000
1.845374,-0.087615,-1.279372,0.400000
1.878262,-0.129678,-1.321987,0.400000
1.924504,-0.200305,-1.384418,0.400000
1.942246,-0.260692,-1.438093,0.400000
1.956477,-0.353734,-1.521076,0.400000
1.969214,-0.414396,-1.571840,0.400000
1.963103,-0.502007,-1.653319,0.400000
1.944629,-0.567916,-1.713532,0.400000
1.888717,-0.697751,-1.835176,0.400000
1.838728,-0.780392,-1.916127,0.400000
1.747977,-0.891516,-2.037696,0.400000
1.669177,-0.953035,-2.121850,0.400000
1.595164,-1.029709,-2.219961,0.400000
1.535483,-1.102927,-2.304922,0.400000
1.502612,-1.156507,-2.357917,0.400000
1.482016,-1.206673,-2.399692,0.400000
1.460649,-1.279950,-2.395061,0.400000
1.459416,-1.338974,-2.377290,0.400000
1.452771,-1.426714,-2.348328,0.400000
1.438113,-1.476588,-2.335605,0.400000
1.426740,-1.562961,-2.319301,0.400000
1.377682,-1.657786,-2.310031,0.400000
1.345264,-1.708935,-2.304332,0.400000
1.304898,-1.758491,-2.303754,0.400000
