x,y,yaw,speed
1.067016,-2.146908,0.641089,0.500000
1.134144,-2.096814,0.655900,0.500000
1.200524,-2.045731,0.672869,0.500000
1.266027,-1.993529,0.692225,0.500000
1.330507,-1.940070,0.714148,0.500000
1.393800,-1.885209,0.738843,0.500000
1.455719,-1.828803,0.766501,0.500000
1.516055,-1.770706,0.797243,0.500000
1.574576,-1.710782,0.831199,0.500000
1.631029,-1.648906,0.868451,0.500000
1.685138,-1.584970,0.909002,0.500000
1.736611,-1.518893,0.952807,0.500000
1.785141,-1.450625,0.999729,0.500000
1.830415,-1.380157,1.049571,0.500000
1.872122,-1.307520,1.102011,0.500000
1.909965,-1.232798,1.156698,0.500000
1.943666,-1.156119,1.213120,0.500000
1.972990,-1.077660,1.270795,0.500000
1.997743,-0.997642,1.329156,0.500000
2.017786,-0.916317,1.387638,0.500000
2.033041,-0.833960,1.445704,0.500000
2.043492,-0.750855,1.502886,0.500000
2.049175,-0.667289,1.558747,0.500000
2.050185,-0.583536,1.613009,0.500000
2.046650,-0.499851,1.665443,0.500000
2.038734,-0.416467,1.715941,0.500000
2.026620,-0.333589,1.764564,0.500000
2.010491,-0.251397,1.811361,0.500000
1.990535,-0.170050,1.856572,0.500000
1.966924,-0.089688,1.900463,0.500000
1.939808,-0.010439,1.943381,0.500000
1.909318,0.067574,1.985696,0.500000
1.875555,0.144227,2.027876,0.500000
1.838589,0.219388,2.070354,0.500000
1.798465,0.292912,2.113587,0.500000
1.755201,0.364632,2.158059,0.500000
1.708792,0.434358,2.204190,0.500000
1.659216,0.501870,2.252392,0.500000
1.606445,0.566915,2.303014,0.500000
1.550450,0.629207,2.356319,0.500000
1.491216,0.688426,2.412471,0.500000
1.428751,0.744228,2.471538,0.500000
1.363102,0.796245,2.533443,0.500000
1.294360,0.844100,2.597935,0.500000
1.222677,0.887427,2.664643,0.500000
1.148265,0.925878,2.733013,0.500000
1.071400,0.959156,2.802405,0.500000
0.992413,0.987025,2.872050,0.500000
0.911677,1.009329,2.941138,0.500000
0.829595,1.026007,3.008859,0.500000
0.746572,1.037092,3.074486,0.500000
0.663001,1.042709,3.137353,0.500000
0.579243,1.043064,-3.086250,0.500000
0.495612,1.038431,-3.030328,0.500000
0.412370,1.029131,-2.978342,0.500000
0.329724,1.015517,-2.930423,0.500000
0.247825,0.997961,-2.886571,0.500000
0.166774,0.976831,-2.846719,0.500000
