x,y,yaw,speed
-4.168811,-2.599773,1.318430,0.400000
-4.103213,-2.493464,1.208607,0.400000
-4.063543,-2.424474,1.139406,0.400000
-4.019798,-2.343942,1.058505,0.400000
-3.995412,-2.293722,1.046318,0.400000
-3.989570,-2.218734,1.068865,0.400000
-3.983514,-2.143378,1.085835,0.400000
-3.963174,-2.076155,1.087198,0.400000
-3.954755,-2.025156,1.096167,0.400000
-3.943925,-1.935375,1.110918,0.400000
-3.944797,-1.876227,1.126985,0.400000
-3.906169,-1.789030,1.126791,0.400000
-3.879147,-1.730282,1.124652,0.400000
-3.827971,-1.641162,1.119379,0.400000
-3.803395,-1.580483,1.101279,0.400000
-3.748961,-1.490278,1.021485,0.400000
-3.709060,-1.430855,0.961056,0.400000
-3.656857,-1.337673,0.882283,0.400000
-3.623329,-1.277433,0.829890,0.400000
-3.546617,-1.208487,0.739771,0.400000
-3.502280,-1.162995,0.696805,0.400000
-3.437109,-1.092405,0.701165,0.400000
-3.381581,-1.060241,0.696386,0.400000
-3.322954,-0.998850,0.704385,0.400000
-3.282686,-0.962040,0.709030,0.400000
-3.207375,-0.919720,0.698355,0.400000
-3.142403,-0.899279,0.681133,0.400000
-3.078646,-0.885101,0.667331,0.400000
-3.022345,-0.890795,0.640988,0.400000
-2.948536,-0.910355,0.607387,0.400000
-2.899751,-0.931973,0.578930,0.400000
-2.837524,-0.950271,0.545770,0.400000
-2.771812,-1.003169,0.502947,0.400000
-2.750071,-0.954848,0.526090,0.400000
-2.775705,-0.902528,0.578769,0.400000
-2.727361,-0.884898,0.540520,0.400000
-2.653468,-0.866171,0.482316,0.400000
-2.563971,-0.817862,0.484030,0.400000
-2.460238,-0.763325,0.484030,0.400000
-2.356137,-0.708595,0.484030,0.400000
-2.266088,-0.661252,0.484030,0.400000
-2.194993,-0.623874,0.484030,0.400000
-2.142253,-0.596146,0.484030,0.400000
-2.094094,-0.570827,0.484030,0.400000
-2.049885,-0.543721,0.492412,0.400000
-2.001701,-0.511563,0.528438,0.400000
-1.957570,-0.480383,0.534298,0.400000
-1.893809,-0.437879,0.546018,0.400000
-1.835415,-0.400945,0.551296,0.400000
-1.787301,-0.371361,0.551296,0.400000
-1.740293,-0.342456,0.551296,0.400000
-1.786220,-0.364562,0.571882,0.400000
